image_filename,flight_id,field,frac_weed,sf_illuminorm,mean_brightness,contrast_rms
20230713_I3B_09734.jpg,20230713_I3B,I3B,0.2417989943292316,0.289067268371582,89.973069190979,56.1300163269043
20230713_I3B_09735.jpg,20230713_I3B,I3B,0.1802201652699506,0.2498298882626954,99.74256563186646,57.407508850097656
20230713_I3B_09736.jpg,20230713_I3B,I3B,0.1247422981457147,0.273279320373211,97.1059422492981,59.37402725219727
20230713_I3B_09737.jpg,20230713_I3B,I3B,0.2145723213503489,0.2633100811529547,101.5044264793396,61.35820770263672
20230713_I3B_09738.jpg,20230713_I3B,I3B,0.1417174761137197,0.2470000882151687,105.23927974700928,61.4421501159668
20230713_I3B_09739.jpg,20230713_I3B,I3B,0.0810166799046862,0.235715195115636,108.74643850326538,60.20340347290039
20230713_I3B_09740.jpg,20230713_I3B,I3B,0.062806249087458,0.2147117684897272,112.3844404220581,60.93429565429688
20230713_I3B_09741.jpg,20230713_I3B,I3B,0.176865662925023,0.2227279359663085,105.32671117782591,58.47553253173828
20230713_I3B_09742.jpg,20230713_I3B,I3B,0.1300553725380248,0.246996997354983,106.49104976654051,60.331668853759766
20230713_I3B_09743.jpg,20230713_I3B,I3B,0.1611439450569987,0.280695881720707,94.59694242477416,57.17745208740234
